priming,extra_with_indentation_priming,scrambled_lines,prompt,codex_output,problem
Reorder the lines,True,"def getAverageDropLowest(numList):
sum = sum + value
for index in range(len(numList)):
lowest = value
sum = 0
lowest = numList[0]
if len(numList) == 0:
return 0
return (sum - lowest) / (len(numList) - 1)
if value < lowest:
value = numList[index]","# Problem description
Put the code in order to return the average of the values in a list and protect against divide by zero error.
# Scrambled lines
def getAverageDropLowest(numList):
sum = sum + value
for index in range(len(numList)):
lowest = value
sum = 0
lowest = numList[0]
if len(numList) == 0:
return 0
return (sum - lowest) / (len(numList) - 1)
if value < lowest:
value = numList[index]
# Reorder the lines
# Solution with indentation
","def getAverageDropLowest(numList):
    if len(numList) == 0:
        return 0
    lowest = numList[0]
    sum = 0
    for index in range(len(numList)):
        value = numList[index]
        sum = sum + value
        if value < lowest:
            lowest = value
    return (sum - lowest) / (len(numList) - 1)
",Ericson2022figure8
Reorder the lines,True,"for index in range(len(numList)):
def getAverageDropLowest(numList):
return 0
if len(numList) == 0:
sum = 0
if value < lowest:
value = numList[index]
lowest = value
lowest = numList[0]
return (sum - lowest) / (len(numList) - 1)
sum = sum + value","# Problem description
Put the code in order to return the average of the values in a list and protect against divide by zero error.
# Scrambled lines
for index in range(len(numList)):
def getAverageDropLowest(numList):
return 0
if len(numList) == 0:
sum = 0
if value < lowest:
value = numList[index]
lowest = value
lowest = numList[0]
return (sum - lowest) / (len(numList) - 1)
sum = sum + value
# Reorder the lines
# Solution with indentation
","def getAverageDropLowest(numList):
    if len(numList) == 0:
        return 0
    sum = 0
    lowest = numList[0]
    for index in range(len(numList)):
        value = numList[index]
        sum = sum + value
        if value < lowest:
            lowest = value
    return (sum - lowest) / (len(numList) - 1)
",Ericson2022figure8
Reorder the lines,True,"for index in range(len(numList)):
if len(numList) == 0:
return 0
if value < lowest:
sum = sum + value
return (sum - lowest) / (len(numList) - 1)
lowest = numList[0]
value = numList[index]
sum = 0
lowest = value
def getAverageDropLowest(numList):","# Problem description
Put the code in order to return the average of the values in a list and protect against divide by zero error.
# Scrambled lines
for index in range(len(numList)):
if len(numList) == 0:
return 0
if value < lowest:
sum = sum + value
return (sum - lowest) / (len(numList) - 1)
lowest = numList[0]
value = numList[index]
sum = 0
lowest = value
def getAverageDropLowest(numList):
# Reorder the lines
# Solution with indentation
","def getAverageDropLowest(numList):
    sum = 0
    lowest = numList[0]
    for index in range(len(numList)):
        value = numList[index]
        sum = sum + value
        if value < lowest:
            lowest = value
    if len(numList) == 0:
        return 0
    return (sum - lowest) / (len(numList) - 1)
",Ericson2022figure8
Reorder the lines,True,"for index in range(len(numList)):
if value < lowest:
lowest = value
value = numList[index]
lowest = numList[0]
sum = 0
sum = sum + value
return 0
return (sum - lowest) / (len(numList) - 1)
if len(numList) == 0:
def getAverageDropLowest(numList):","# Problem description
Put the code in order to return the average of the values in a list and protect against divide by zero error.
# Scrambled lines
for index in range(len(numList)):
if value < lowest:
lowest = value
value = numList[index]
lowest = numList[0]
sum = 0
sum = sum + value
return 0
return (sum - lowest) / (len(numList) - 1)
if len(numList) == 0:
def getAverageDropLowest(numList):
# Reorder the lines
# Solution with indentation
","def getAverageDropLowest(numList):
    if len(numList) == 0:
        return 0
    lowest = numList[0]
    sum = 0
    for index in range(len(numList)):
        value = numList[index]
        if value < lowest:
            lowest = value
        sum = sum + value
    return (sum - lowest) / (len(numList) - 1)
",Ericson2022figure8
Reorder the lines,True,"for index in range(len(numList)):
if value < lowest:
sum = sum + value
return 0
return (sum - lowest) / (len(numList) - 1)
def getAverageDropLowest(numList):
if len(numList) == 0:
lowest = value
lowest = numList[0]
sum = 0
value = numList[index]","# Problem description
Put the code in order to return the average of the values in a list and protect against divide by zero error.
# Scrambled lines
for index in range(len(numList)):
if value < lowest:
sum = sum + value
return 0
return (sum - lowest) / (len(numList) - 1)
def getAverageDropLowest(numList):
if len(numList) == 0:
lowest = value
lowest = numList[0]
sum = 0
value = numList[index]
# Reorder the lines
# Solution with indentation
","def getAverageDropLowest(numList):
    if len(numList) == 0:
        return 0
    sum = 0
    lowest = numList[0]
    for index in range(len(numList)):
        value = numList[index]
        sum = sum + value
        if value < lowest:
            lowest = value
    return (sum - lowest) / (len(numList) - 1)
",Ericson2022figure8
Reorder the lines,True,"for index in range(len(numList)):
lowest = numList[0]
sum = 0
if len(numList) == 0:
return (sum - lowest) / (len(numList) - 1)
value = numList[index]
sum = sum + value
return 0
if value < lowest:
lowest = value
def getAverageDropLowest(numList):","# Problem description
Put the code in order to return the average of the values in a list and protect against divide by zero error.
# Scrambled lines
for index in range(len(numList)):
lowest = numList[0]
sum = 0
if len(numList) == 0:
return (sum - lowest) / (len(numList) - 1)
value = numList[index]
sum = sum + value
return 0
if value < lowest:
lowest = value
def getAverageDropLowest(numList):
# Reorder the lines
# Solution with indentation
","def getAverageDropLowest(numList):
    if len(numList) == 0:
        return 0
    lowest = numList[0]
    sum = 0
    for index in range(len(numList)):
        value = numList[index]
        sum = sum + value
        if value < lowest:
            lowest = value
    return (sum - lowest) / (len(numList) - 1)
",Ericson2022figure8
Reorder the lines,True,"for index in range(len(numList)):
lowest = numList[0]
value = numList[index]
return 0
sum = 0
def getAverageDropLowest(numList):
sum = sum + value
if value < lowest:
if len(numList) == 0:
return (sum - lowest) / (len(numList) - 1)
lowest = value","# Problem description
Put the code in order to return the average of the values in a list and protect against divide by zero error.
# Scrambled lines
for index in range(len(numList)):
lowest = numList[0]
value = numList[index]
return 0
sum = 0
def getAverageDropLowest(numList):
sum = sum + value
if value < lowest:
if len(numList) == 0:
return (sum - lowest) / (len(numList) - 1)
lowest = value
# Reorder the lines
# Solution with indentation
","def getAverageDropLowest(numList):
    if len(numList) == 0:
        return 0
    lowest = numList[0]
    sum = 0
    for index in range(len(numList)):
        value = numList[index]
        sum = sum + value
        if value < lowest:
            lowest = value
    return (sum - lowest) / (len(numList) - 1)
",Ericson2022figure8
Reorder the lines,True,"for index in range(len(numList)):
return 0
return (sum - lowest) / (len(numList) - 1)
if len(numList) == 0:
lowest = value
def getAverageDropLowest(numList):
value = numList[index]
if value < lowest:
sum = sum + value
lowest = numList[0]
sum = 0","# Problem description
Put the code in order to return the average of the values in a list and protect against divide by zero error.
# Scrambled lines
for index in range(len(numList)):
return 0
return (sum - lowest) / (len(numList) - 1)
if len(numList) == 0:
lowest = value
def getAverageDropLowest(numList):
value = numList[index]
if value < lowest:
sum = sum + value
lowest = numList[0]
sum = 0
# Reorder the lines
# Solution with indentation
","def getAverageDropLowest(numList):
    if len(numList) == 0:
        return 0
    sum = 0
    lowest = numList[0]
    for index in range(len(numList)):
        value = numList[index]
        sum = sum + value
        if value < lowest:
            lowest = value
    return (sum - lowest) / (len(numList) - 1)
",Ericson2022figure8
Reorder the lines,True,"for index in range(len(numList)):
return 0
sum = 0
if len(numList) == 0:
return (sum - lowest) / (len(numList) - 1)
value = numList[index]
def getAverageDropLowest(numList):
lowest = value
if value < lowest:
sum = sum + value
lowest = numList[0]","# Problem description
Put the code in order to return the average of the values in a list and protect against divide by zero error.
# Scrambled lines
for index in range(len(numList)):
return 0
sum = 0
if len(numList) == 0:
return (sum - lowest) / (len(numList) - 1)
value = numList[index]
def getAverageDropLowest(numList):
lowest = value
if value < lowest:
sum = sum + value
lowest = numList[0]
# Reorder the lines
# Solution with indentation
","def getAverageDropLowest(numList):
    sum = 0
    lowest = numList[0]
    for index in range(len(numList)):
        value = numList[index]
        sum = sum + value
        if value < lowest:
            lowest = value
    if len(numList) == 0:
        return 0
    return (sum - lowest) / (len(numList) - 1)
",Ericson2022figure8
Reorder the lines,True,"for index in range(len(numList)):
sum = 0
if len(numList) == 0:
return (sum - lowest) / (len(numList) - 1)
value = numList[index]
lowest = numList[0]
def getAverageDropLowest(numList):
lowest = value
sum = sum + value
if value < lowest:
return 0","# Problem description
Put the code in order to return the average of the values in a list and protect against divide by zero error.
# Scrambled lines
for index in range(len(numList)):
sum = 0
if len(numList) == 0:
return (sum - lowest) / (len(numList) - 1)
value = numList[index]
lowest = numList[0]
def getAverageDropLowest(numList):
lowest = value
sum = sum + value
if value < lowest:
return 0
# Reorder the lines
# Solution with indentation
","def getAverageDropLowest(numList):
    sum = 0
    lowest = numList[0]
    for index in range(len(numList)):
        value = numList[index]
        sum = sum + value
        if value < lowest:
            lowest = value
    if len(numList) == 0:
        return 0
    return (sum - lowest) / (len(numList) - 1)
",Ericson2022figure8
