folder,figure,file,msg,ok,actual,expected,errortype
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_7,"9,0,0,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_7,"9,0,1,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_7,"9,0,2,[9,9,9,9,9,9,9,9,9]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_7,"9,0,3,[9,9,9,9,9,9,9,9,9]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_7,"9,0,8,[9,9,9,9,9,9,9,9,9]=9",0,9,9,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_7,"9,8,8,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_7,"9,7,8,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_7,"9,4,5,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"0,0,0,[0]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"1,0,0,[0]=0",0,0,0,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"0,0,1,[0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"0,0,1,[0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"0,0,1,[0,0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"0,0,2,[0,0,0,0]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"0,0,3,[0,0,0,0]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"3,0,3,[1,2,3,1,2,3,1,2,3]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"3,0,6,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"3,0,7,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"3,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"2,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"1,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"9,0,0,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"9,0,1,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"9,0,2,[9,9,9,9,9,9,9,9,9]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"9,0,3,[9,9,9,9,9,9,9,9,9]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"9,0,8,[9,9,9,9,9,9,9,9,9]=9",0,9,9,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"9,8,8,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"9,7,8,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8,"9,4,5,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"0,0,0,[0]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"1,0,0,[0]=0",0,0,0,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"0,0,1,[0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"0,0,1,[0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"0,0,1,[0,0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"0,0,2,[0,0,0,0]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"0,0,3,[0,0,0,0]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"3,0,3,[1,2,3,1,2,3,1,2,3]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"3,0,6,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"3,0,7,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"3,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"2,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"1,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"9,0,0,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"9,0,1,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"9,0,2,[9,9,9,9,9,9,9,9,9]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"9,0,3,[9,9,9,9,9,9,9,9,9]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"9,0,8,[9,9,9,9,9,9,9,9,9]=9",0,9,9,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"9,8,8,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"9,7,8,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9,"9,4,5,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"0,0,0,[0]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"1,0,0,[0]=0",0,0,0,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"0,0,1,[0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"0,0,1,[0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"0,0,1,[0,0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"0,0,2,[0,0,0,0]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"0,0,3,[0,0,0,0]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"3,0,3,[1,2,3,1,2,3,1,2,3]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"3,0,6,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"3,0,7,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"3,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"2,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"1,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"9,0,0,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"9,0,1,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"9,0,2,[9,9,9,9,9,9,9,9,9]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"9,0,3,[9,9,9,9,9,9,9,9,9]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"9,0,8,[9,9,9,9,9,9,9,9,9]=9",0,9,9,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"9,8,8,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"9,7,8,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10,"9,4,5,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"0,0,0,[0]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"1,0,0,[0]=0",0,0,0,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"0,0,1,[0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"0,0,1,[0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"0,0,1,[0,0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"0,0,2,[0,0,0,0]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"0,0,3,[0,0,0,0]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"3,0,3,[1,2,3,1,2,3,1,2,3]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"3,0,6,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"3,0,7,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"3,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"2,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"1,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"9,0,0,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"9,0,1,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"9,0,2,[9,9,9,9,9,9,9,9,9]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"9,0,3,[9,9,9,9,9,9,9,9,9]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"9,0,8,[9,9,9,9,9,9,9,9,9]=9",0,9,9,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"9,8,8,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"9,7,8,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11,"9,4,5,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"0,0,0,[0]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"1,0,0,[0]=0",0,0,0,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"0,0,1,[0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"0,0,1,[0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"0,0,1,[0,0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"0,0,2,[0,0,0,0]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"0,0,3,[0,0,0,0]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"3,0,3,[1,2,3,1,2,3,1,2,3]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"3,0,6,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"3,0,7,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"3,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"2,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"1,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"9,0,0,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"9,0,1,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"9,0,2,[9,9,9,9,9,9,9,9,9]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"9,0,3,[9,9,9,9,9,9,9,9,9]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"9,0,8,[9,9,9,9,9,9,9,9,9]=9",0,9,9,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"9,8,8,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"9,7,8,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12,"9,4,5,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"0,0,0,[0]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"1,0,0,[0]=0",0,0,0,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"0,0,1,[0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"0,0,1,[0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"0,0,1,[0,0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"0,0,2,[0,0,0,0]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"0,0,3,[0,0,0,0]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"3,0,3,[1,2,3,1,2,3,1,2,3]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"3,0,6,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"3,0,7,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"3,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"2,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"1,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"9,0,0,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"9,0,1,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"9,0,2,[9,9,9,9,9,9,9,9,9]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"9,0,3,[9,9,9,9,9,9,9,9,9]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"9,0,8,[9,9,9,9,9,9,9,9,9]=9",0,9,9,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"9,8,8,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"9,7,8,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13,"9,4,5,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"0,0,0,[0]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"1,0,0,[0]=0",0,0,0,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"0,0,1,[0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"0,0,1,[0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"0,0,1,[0,0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"0,0,2,[0,0,0,0]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"0,0,3,[0,0,0,0]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"3,0,3,[1,2,3,1,2,3,1,2,3]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"3,0,6,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"3,0,7,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"3,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"2,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"1,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"9,0,0,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"9,0,1,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"9,0,2,[9,9,9,9,9,9,9,9,9]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"9,0,3,[9,9,9,9,9,9,9,9,9]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"9,0,8,[9,9,9,9,9,9,9,9,9]=9",0,9,9,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"9,8,8,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"9,7,8,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14,"9,4,5,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"0,0,0,[0]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"1,0,0,[0]=0",0,0,0,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"0,0,1,[0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"0,0,1,[0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"0,0,1,[0,0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"0,0,2,[0,0,0,0]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"0,0,3,[0,0,0,0]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"3,0,3,[1,2,3,1,2,3,1,2,3]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"3,0,6,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"3,0,7,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"3,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"2,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"1,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"9,0,0,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"9,0,1,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"9,0,2,[9,9,9,9,9,9,9,9,9]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"9,0,3,[9,9,9,9,9,9,9,9,9]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"9,0,8,[9,9,9,9,9,9,9,9,9]=9",0,9,9,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"9,8,8,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"9,7,8,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15,"9,4,5,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"0,0,0,[0]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"1,0,0,[0]=0",0,0,0,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"0,0,1,[0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"0,0,1,[0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"0,0,1,[0,0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"0,0,2,[0,0,0,0]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"0,0,3,[0,0,0,0]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"3,0,3,[1,2,3,1,2,3,1,2,3]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"3,0,6,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"3,0,7,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"3,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"2,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"1,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"9,0,0,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"9,0,1,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"9,0,2,[9,9,9,9,9,9,9,9,9]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"9,0,3,[9,9,9,9,9,9,9,9,9]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"9,0,8,[9,9,9,9,9,9,9,9,9]=9",0,9,9,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"9,8,8,[9,9,9,9,9,9,9,9,9]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"9,7,8,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16,"9,4,5,[9,9,9,9,9,9,9,9,9]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_17,"0,0,0,[0]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_17,"1,0,0,[0]=0",0,0,0,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_17,"0,0,1,[0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_17,"0,0,1,[0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_17,"0,0,1,[0,0,0,0]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_17,"0,0,2,[0,0,0,0]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_17,"0,0,3,[0,0,0,0]=4",0,4,4,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_17,"3,0,3,[1,2,3,1,2,3,1,2,3]=1",0,1,1,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_17,"3,0,6,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_17,"3,0,7,[1,2,3,1,2,3,1,2,3]=2",0,2,2,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_17,"3,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
V1,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_17,"2,0,8,[1,2,3,1,2,3,1,2,3]=3",0,3,3,
